,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per recipe,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,per 100 g,iou,weighted_iou
,mase@1,mase@5,mase@10,mase@20,mae@1,mae@1,mae@1,mae@1,mae@5,mae@5,mae@5,mae@5,mae@10,mae@10,mae@10,mae@10,mae@20,mae@20,mae@20,mae@20,mase@1,mase@5,mase@10,mase@20,mae@1,mae@1,mae@1,mae@1,mae@5,mae@5,mae@5,mae@5,mae@10,mae@10,mae@10,mae@10,mae@20,mae@20,mae@20,mae@20,,
,,,,,energy,fat,carb,protein,energy,fat,carb,protein,energy,fat,carb,protein,energy,fat,carb,protein,,,,,energy,fat,carb,protein,energy,fat,carb,protein,energy,fat,carb,protein,energy,fat,carb,protein,,
ht base,0.8673269130949247,0.7242350632599912,0.7066863805061153,0.696159372783524,1280.0187891641813,77.85988452875613,147.53070165564642,48.888518432958776,1055.8247944406908,65.50623657476407,121.54377838579921,41.5236079514881,1026.4214138370007,64.27499696964856,118.10690552647182,40.5735259350604,1007.8965298908113,62.70079360947422,117.98313888827553,40.04665925685568,0.682918887647324,0.5852036915532886,0.5741384717252679,0.5753885737962058,66.8110442807916,6.1820376513422275,8.398384309805678,2.5927499924787316,56.66056080101812,5.246015598678,7.234331034928598,2.2630271895057956,55.31343097019014,5.119827870932037,7.154105828103593,2.231721750141579,55.440434708099104,5.110436705960535,7.206827516134666,2.238455003054738,27.572317748016694,51.17428123105995
tfood base_wo_clip _recipe_only,0.898348149745408,0.7350849649262138,0.7131707971569861,0.7064019199622688,1330.6984005436325,81.10532748425841,150.73139517056555,50.73682929504477,1067.177020396155,66.70013519921024,124.05265453701742,41.96991767382866,1031.1397590789056,64.0524131838992,121.79994118918654,40.92678454636733,1017.6806992341047,63.3311068792753,120.36743471867291,40.85942297914594,0.7223446256761559,0.6063364785435588,0.5959137779768682,0.5985137178542447,71.19509174910539,6.494010378419238,8.949240096171552,2.730579014784571,58.33701333719715,5.413741655381201,7.592007525024294,2.3474067212827032,57.335050964833655,5.336747737151714,7.428724883091447,2.3062560488122332,57.36495163457083,5.305320270657471,7.551443758347834,2.332483006138943,26.305373728542396,49.07542793144448
tfood base_w_clip _recipe_only,0.9033020336003378,0.7404407870312304,0.7173252523937231,0.7088238482479093,1336.784581624629,80.91685671200773,153.67055010620362,50.87922265965296,1074.6916587153366,66.08814389419422,126.6697044298988,42.54993145120061,1042.3970764795667,63.72968103143106,124.16709866100065,40.93524114296153,1026.7485391551636,63.0716182953409,123.1322145523535,40.3850073833044,0.7379220370540476,0.6166307235118653,0.6031320250770356,0.6077902515921526,72.785555351056,6.431658603307199,9.358802217459354,2.8442143599628142,59.964144757499405,5.45323429885577,7.840423572849767,2.3623821249019405,58.4028885973175,5.325959782539829,7.665285827811854,2.325269846620657,58.64684960215628,5.352131097752181,7.725566932583604,2.3589456201248393,26.191427511299842,48.77711464446583
vlp org_finetuned_recipe1m _recipe_only,0.9222691886703112,0.7464710834554399,0.7229538893149148,0.7181236486509145,1362.607710267999,83.04017104961832,154.49264686254497,52.47538954332966,1086.4256850480374,66.79327268243465,127.95932444323881,42.571693333494444,1049.7515666013005,64.86526470740165,123.12688401689745,41.45281886459495,1037.8320291010634,64.0430141767468,123.30523976343274,41.354813650421555,0.7572087904311928,0.6336354115263336,0.621312504944572,0.6278963366245179,74.01616826342162,6.826731534407065,9.304593704394376,2.8939368169904447,61.43033167602175,5.686226126822123,7.8778244315876575,2.4332210173485627,59.798097984050536,5.541668892835132,7.815107682352355,2.3991759081146657,60.512623116458606,5.550695984446166,7.970513941505505,2.4308005419590772,25.59700275980928,46.962198986294204
vlp org_finetuned_recipe1m+ _recipe_only,0.9126364618275068,0.746538205402201,0.7179999798048198,0.7063794282103546,1347.2512839092583,82.57898158964444,152.34876990798088,51.845575013193624,1086.0434041915098,66.92707765893782,126.0751951326058,43.085754936433496,1039.1808456930498,64.27262052749215,122.22525459766607,41.435360039671,1017.3793866313175,63.155792767648016,121.25618600730193,40.72002585240607,0.7489021668283325,0.6184684591918632,0.6085948287550961,0.6116329877664106,73.31092619483114,6.693786748901648,9.322392325901232,2.8605388491799824,59.46650445912537,5.487027427003709,7.767674090716592,2.4089618531592496,58.57258399778571,5.356056797608585,7.693107042721507,2.379838545666871,58.7910223642356,5.380836172618378,7.763078237105822,2.3880172034695,25.936998351374267,47.93099722369944
vlp org_train_recipe1m+ _recipe_only,0.8956643281782433,0.7386281648276034,0.7160253951797807,0.7104370155755919,1317.1114495975633,80.6356750347024,151.08397336922113,50.90722172984964,1071.0118622629723,66.52823896513219,125.16504244928585,42.424074287315605,1038.6351159796384,64.39586716068673,122.03343682439225,40.964071884071046,1030.1229745656387,63.8477563285972,121.13923637054967,40.67630042103758,0.7460315119879075,0.6200059373989044,0.605534032118809,0.6060057351895801,72.67205425500646,6.671327029651126,9.290676955321707,2.8605804894207982,59.79637373323416,5.503398654928631,7.668730815926226,2.4349323688349505,58.36794145124133,5.3847143375991555,7.5064074192609676,2.370081775301795,58.49458191496682,5.371222498587165,7.603443355590936,2.3564254681482066,25.68044643587961,48.43925187665766
